seed,profundidade,pontuacao,passos,bateria_final,recargas,tempo_execucao
9454,3,134,66,4,0,7.78649377822876
9454,4,84,116,14,1,17.600752353668213
9455,1,-20,100,-30,0,10.198282957077026
9455,2,65,135,44,2,13.861154556274414
9455,3,63,137,38,2,14.866631746292114
9455,4,47,153,38,3,22.270610570907593
9456,1,-65,109,-39,0,11.127562761306763
9456,2,101,99,28,1,10.390370607376099
9456,3,52,148,25,2,16.625228881835938
9456,4,65,135,38,2,25.586793899536133
9457,1,-112,192,32,3,19.490213871002197
9457,2,-25,145,13,2,14.880991458892822
9457,3,53,147,15,4,16.368530750274658
9457,4,69,131,9,5,24.378629446029663
9458,1,-55,107,-37,0,10.909218549728394
9458,2,25,151,37,2,15.471407175064087
9458,3,54,130,4,1,14.477808713912964
9458,4,62,138,24,2,22.60893678665161
9459,1,120,72,-2,0,7.387498140335083
9459,2,126,74,18,1,7.679172515869141
9459,3,123,77,49,1,8.538631200790405
9459,4,128,72,18,1,13.361202955245972
9460,1,12,112,-19,1,11.422270059585571
9460,2,97,103,18,1,10.64831256866455
9460,3,97,103,18,1,11.762501001358032
9460,4,87,113,18,2,21.30974793434143
9461,1,-179,131,-62,1,13.340935707092285
9461,2,4,120,29,1,12.329758644104004
9461,3,25,175,22,3,18.89962339401245
9461,4,32,164,-1,2,24.18968915939331
9462,1,101,99,6,1,10.108508586883545
9462,2,45,87,-17,0,8.996763229370117
9462,3,45,87,-17,0,9.823031902313232
9462,4,107,93,12,1,16.659512758255005
9463,1,-25,129,25,1,13.139164924621582
9463,2,66,134,24,2,13.728589534759521
9463,3,99,101,15,1,11.061822891235352
9463,4,88,112,12,1,16.408270359039307
9464,1,53,147,35,3,14.96805739402771
9464,2,25,159,35,2,16.321035146713257
9464,3,63,137,35,3,15.179566860198975
9464,4,91,109,15,1,19.051143407821655
9465,1,-68,124,-36,1,12.631938934326172
9465,2,-22,126,28,1,12.912787437438965
9465,3,38,114,28,1,12.367174863815308
9465,4,38,130,8,1,18.059169054031372
9466,1,116,84,28,1,8.588802337646484
9466,2,118,82,28,1,8.491927862167358
9466,3,78,122,0,2,13.367835998535156
9466,4,50,142,-2,3,22.32148027420044
9467,1,-31,127,29,1,12.920191049575806
9467,2,80,120,2,1,12.411049365997314
9467,3,74,118,-2,1,13.508229970932007
9467,4,80,120,6,1,20.86188507080078
9468,1,43,157,6,3,15.959397315979004
9468,2,21,179,14,4,18.29887866973877
9468,3,67,133,4,2,14.577110052108765
9468,4,77,123,8,2,20.73093008995056
9469,1,24,116,43,2,11.815184354782104
9469,2,67,133,8,2,13.629944086074829
9469,3,91,109,8,2,11.99001932144165
9469,4,91,109,12,1,16.926559925079346
9470,1,48,152,42,4,15.450053930282593
9470,2,66,118,42,2,12.089911937713623
9470,3,60,124,42,3,13.579939603805542
9470,4,69,131,15,2,18.32206630706787
9471,1,43,129,36,2,13.137083768844604
9471,2,61,119,16,1,12.2439444065094
9471,3,43,157,4,3,17.156548261642456
9471,4,61,139,28,2,21.26528787612915
9472,1,26,110,36,1,11.220524072647095
9472,2,78,98,-6,1,10.17150068283081
9472,3,62,138,20,2,15.187679529190063
9472,4,84,116,36,2,20.388888359069824
9473,1,-260,148,-78,0,15.070123195648193
9473,2,-210,138,-68,0,14.329870223999023
9473,3,-150,126,-56,0,15.38866114616394
9473,4,70,82,-12,0,23.96933627128601
9474,1,-80,184,39,4,18.68962025642395
9474,2,32,168,39,3,17.219314098358154
9474,3,32,160,35,4,17.892101049423218
9474,4,-4,188,11,4,29.43103313446045
9475,1,42,106,37,1,10.827417373657227
9475,2,115,85,0,1,8.747570991516113
9475,3,147,53,17,0,6.0786309242248535
9475,4,139,61,26,1,10.489255428314209
9476,1,5,179,7,2,18.187055826187134
9476,2,37,163,11,2,16.67337989807129
9476,3,61,139,5,2,15.601140975952148
9476,4,111,89,21,1,17.050347566604614
9477,1,119,81,42,1,8.276737689971924
9477,2,95,77,-7,0,7.9511332511901855
9477,3,94,106,11,1,11.475866556167603
9477,4,119,81,42,1,13.392408847808838
9478,1,-28,156,28,3,15.869722604751587
9478,2,14,154,-8,2,15.798705101013184
9478,3,55,145,17,2,15.966857433319092
9478,4,77,123,11,3,21.249523162841797
9479,1,65,83,-13,0,8.515776634216309
9479,2,-15,99,-29,0,10.399065732955933
9479,3,-45,105,-35,0,13.223053216934204
9479,4,65,83,-13,0,24.382079362869263
9480,1,60,84,-14,0,8.590567111968994
9480,2,129,71,30,1,7.36099910736084
9480,3,122,78,3,1,8.82861042022705
9480,4,118,82,3,1,14.055079698562622
9481,1,39,113,29,1,11.524136543273926
9481,2,73,127,1,1,13.080994844436646
9481,3,71,121,11,1,13.524257898330688
9481,4,57,143,1,2,24.34864616394043
9482,1,88,112,24,2,11.41068720817566
9482,2,94,106,4,1,10.917130470275879
9482,3,108,92,6,1,10.269041538238525
9482,4,124,76,28,1,13.65826964378357
9483,1,71,89,-10,1,9.108923196792603
9483,2,35,89,-19,0,9.200675010681152
9483,3,71,89,-10,1,9.988980531692505
9483,4,99,101,2,1,15.960629940032959
9484,1,-50,106,-36,0,10.824387073516846
9484,2,68,120,13,1,12.348704814910889
9484,3,92,108,15,1,11.837066650390625
9484,4,94,106,15,1,16.487638235092163
9485,1,112,88,12,2,8.989939212799072
9485,2,106,94,46,2,9.691896438598633
9485,3,98,102,14,1,10.971242189407349
9485,4,120,80,18,1,12.222438097000122
9486,1,-63,231,3,4,23.46482563018799
9486,2,-45,245,3,6,25.063762664794922
9486,3,-15,215,1,6,23.594393014907837
9486,4,-8,208,34,5,31.49002981185913
9487,1,24,144,9,2,14.650283813476562
9487,2,48,136,11,2,13.989323616027832
9487,3,40,160,17,3,17.41656231880188
9487,4,40,160,1,2,23.832381010055542
9488,1,58,134,20,2,13.628798484802246
9488,2,96,104,6,1,10.727508068084717
9488,3,96,104,6,1,11.64331865310669
9488,4,84,116,8,1,18.301722764968872
9489,1,-93,189,32,3,19.18321681022644
9489,2,41,127,-8,1,13.010735988616943
9489,3,45,155,12,3,16.821033239364624
9489,4,93,107,12,1,16.56225085258484
9490,1,54,110,29,1,11.20988655090332
9490,2,82,118,9,2,12.118993520736694
9490,3,102,98,17,1,10.759874105453491
9490,4,90,110,9,2,17.480775117874146
9491,1,-10,106,-26,1,10.820319890975952
9491,2,87,93,-5,1,9.63884162902832
9491,3,75,81,-11,0,9.230623722076416
9491,4,95,105,19,1,17.656172037124634
9492,1,-182,158,-56,2,16.060335397720337
9492,2,-50,114,50,1,11.70920991897583
9492,3,66,126,6,1,13.778578042984009
9492,4,82,94,42,1,17.51080060005188
9493,1,-118,130,47,1,13.227626323699951
9493,2,43,157,10,2,16.09836435317993
9493,3,69,131,26,2,14.798132181167603
9493,4,69,131,26,2,22.952481508255005
9494,1,67,133,41,3,13.541010618209839
9494,2,69,115,19,1,11.806591749191284
9494,3,81,115,-1,2,12.548936605453491
9494,4,87,109,-1,1,16.347862243652344
9495,1,-18,106,-28,1,10.820038318634033
9495,2,-26,154,10,2,15.7706937789917
9495,3,28,172,14,4,18.58877921104431
9495,4,78,122,10,2,19.467541217803955
9496,1,68,132,2,2,13.449594497680664
9496,2,86,106,26,1,10.959650039672852
9496,3,90,110,16,1,12.301186561584473
9496,4,100,100,26,1,17.120766401290894
9497,1,6,126,-17,1,12.843636989593506
9497,2,60,140,9,2,14.35120677947998
9497,3,94,106,3,1,11.862993478775024
9497,4,96,104,3,1,17.23785948753357
9498,1,-26,114,44,1,11.624078273773193
9498,2,35,133,5,1,13.629064798355103
9498,3,74,126,4,1,13.877781867980957
9498,4,79,121,5,1,18.4718599319458
9499,1,72,104,29,2,10.62799334526062
9499,2,-48,124,37,1,12.77012586593628
9499,3,96,104,23,2,12.3798668384552
9499,4,98,102,23,1,20.34119701385498
9500,1,21,171,5,2,17.389581203460693
9500,2,11,189,39,4,19.33777666091919
9500,3,51,149,37,3,16.487931489944458
9500,4,65,135,33,2,22.336296796798706
9501,1,-70,174,35,3,17.6805899143219
9501,2,20,180,5,3,18.411834716796875
9501,3,57,143,30,3,15.721319437026978
9501,4,66,134,33,3,21.52211308479309
9502,1,62,118,-5,3,12.051319360733032
9502,2,62,138,1,4,14.140659093856812
9502,3,96,104,17,2,11.441751718521118
9502,4,92,108,13,1,16.549785375595093
9503,1,96,104,12,1,10.609862804412842
9503,2,-38,118,-30,1,12.171870470046997
9503,3,101,99,17,1,10.979058504104614
9503,4,101,99,17,1,16.03488850593567
9504,1,99,101,40,2,10.336872339248657
9504,2,98,98,33,1,10.15212631225586
9504,3,102,98,33,2,11.443176031112671
9504,4,102,98,33,2,18.5116183757782
9505,1,42,158,8,3,16.08887028694153
9505,2,88,112,10,1,11.501527070999146
9505,3,96,104,10,1,11.58984637260437
9505,4,102,98,28,1,16.880340099334717
9506,1,-51,179,6,3,18.181593894958496
9506,2,-3,203,12,4,20.71778964996338
9506,3,31,169,14,4,18.390532970428467
9506,4,57,143,12,2,21.17704725265503
9507,1,131,69,24,1,7.080305099487305
9507,2,91,89,46,1,9.161207437515259
9507,3,122,78,35,1,8.606795072555542
9507,4,134,66,4,0,10.744999170303345
9508,1,94,106,23,1,10.832388639450073
9508,2,0,128,17,2,13.137885332107544
9508,3,100,76,-6,0,8.487027406692505
9508,4,92,100,29,2,16.55012798309326
9509,1,87,101,-3,1,10.322126626968384
9509,2,1,199,11,3,20.41388440132141
9509,3,87,101,-3,1,11.759271383285522
9509,4,79,101,-5,1,21.131960153579712
9510,1,88,112,7,2,11.428525447845459
9510,2,64,136,19,2,13.957728147506714
9510,3,76,124,1,1,13.666406154632568
9510,4,90,110,5,1,17.512670278549194
9511,1,-36,128,-27,1,13.044689893722534
9511,2,84,116,11,1,11.968506813049316
9511,3,47,153,4,2,16.598201274871826
9511,4,86,114,11,1,18.879000663757324
9512,1,12,120,27,1,12.246419668197632
9512,2,82,118,5,1,12.133378505706787
9512,3,86,114,9,1,12.480164289474487
9512,4,82,118,9,1,17.668739080429077
9513,1,-80,144,-34,1,14.651856422424316
9513,2,34,158,2,2,16.172757148742676
9513,3,68,132,20,2,14.360043048858643
9513,4,80,112,20,1,17.620898485183716
9514,1,100,100,23,1,10.211627006530762
9514,2,71,117,16,1,12.005280256271362
9514,3,52,136,-3,2,14.89955472946167
9514,4,81,119,2,1,18.637799978256226
9515,1,9,143,-12,2,14.562018871307373
9515,2,-15,127,-22,1,13.237142324447632
9515,3,-19,187,42,5,21.708747148513794
9515,4,7,161,42,3,31.34930396080017
9516,1,-70,110,-40,0,11.239202737808228
9516,2,20,140,-2,1,14.43228530883789
9516,3,-16,200,-4,3,21.80187201499939
9516,4,35,137,-3,1,23.84115982055664
9517,1,81,119,19,2,12.128446578979492
9517,2,83,117,5,1,12.00992202758789
9517,3,105,95,11,1,10.463125705718994
9517,4,105,95,11,1,15.335856676101685
9518,1,104,96,17,3,9.80955982208252
9518,2,94,106,45,2,10.891772031784058
9518,3,94,106,45,2,11.579987287521362
9518,4,110,90,37,1,13.940203666687012
9519,1,-75,139,36,3,14.148145914077759
9519,2,22,150,39,2,15.358624935150146
9519,3,56,144,39,3,15.609896659851074
9519,4,81,119,32,2,18.28434920310974
9520,1,-46,130,29,1,13.239072799682617
9520,2,-10,134,15,1,13.76052737236023
9520,3,76,120,11,1,13.433879375457764
9520,4,70,82,-12,0,16.06667137145996
9521,1,96,104,11,1,10.620647192001343
9521,2,100,100,23,2,10.322237968444824
9521,3,80,120,35,3,13.200274229049683
9521,4,108,92,23,1,15.272457122802734
9522,1,-81,121,49,1,12.335976123809814
9522,2,57,119,17,1,12.19811463356018
9522,3,76,124,12,2,13.472532510757446
9522,4,84,116,6,2,17.344712257385254
9523,1,-127,119,-52,1,12.118794202804565
9523,2,80,120,7,1,12.32974123954773
9523,3,73,127,36,2,13.7204749584198
9523,4,103,97,28,1,15.720042943954468
9524,1,118,82,1,1,8.38893461227417
9524,2,112,88,3,1,9.066441059112549
9524,3,122,78,7,1,8.700148344039917
9524,4,122,78,7,1,12.33847975730896
9525,1,98,102,4,1,10.419552564620972
9525,2,30,122,20,1,12.569909572601318
9525,3,86,114,6,1,12.891765117645264
9525,4,116,84,18,1,17.597843885421753
9526,1,57,131,2,1,13.356495141983032
9526,2,89,111,10,1,11.445833444595337
9526,3,81,119,2,1,13.243129968643188
9526,4,89,111,10,1,19.113128185272217
9527,1,54,146,7,2,14.860033512115479
9527,2,22,158,15,2,16.199743032455444
9527,3,34,166,7,2,17.960035800933838
9527,4,90,110,19,1,17.99920916557312
9528,1,114,86,42,1,8.799548149108887
9528,2,78,122,42,2,12.52796459197998
9528,3,146,54,16,0,6.598156213760376
9528,4,84,116,8,2,18.68824076652527
9529,1,129,71,36,2,7.2694926261901855
9529,2,121,79,44,4,8.192399501800537
9529,3,131,69,8,1,7.550384759902954
9529,4,135,65,44,1,10.049287557601929
9530,1,56,144,24,3,14.653852462768555
9530,2,65,119,15,1,12.230200290679932
9530,3,54,146,30,3,16.039003133773804
9530,4,54,146,18,3,23.708715200424194
9531,1,37,163,34,4,16.56074810028076
9531,2,25,175,34,4,17.938413858413696
9531,3,59,141,34,4,15.878705978393555
9531,4,71,129,34,2,22.08551549911499
9532,1,84,116,36,3,11.829950332641602
9532,2,86,114,44,2,11.715828657150269
9532,3,86,114,0,2,12.72799038887024
9532,4,76,124,4,1,19.069069147109985
9533,1,105,95,32,2,9.71732759475708
9533,2,79,121,38,2,12.451443672180176
9533,3,123,77,22,1,8.74125051498413
9533,4,123,77,22,1,13.66019582748413
9534,1,74,82,-11,1,8.419494152069092
9534,2,130,70,0,0,7.335657358169556
9534,3,114,74,-3,1,9.167827606201172
9534,4,84,116,3,2,25.6408634185791
9535,1,89,111,16,2,11.317766904830933
9535,2,25,175,0,3,17.970521688461304
9535,3,95,97,-2,1,11.1567964553833
9535,4,55,145,16,3,23.601539373397827
9536,1,-11,179,12,3,18.190786361694336
9536,2,-6,146,47,2,15.043118953704834
9536,3,38,162,47,4,18.357244729995728
9536,4,70,130,45,2,25.458713054656982
9537,1,37,127,12,1,12.93122935295105
9537,2,25,175,36,3,17.889644384384155
9537,3,79,121,2,1,13.238873481750488
9537,4,79,121,2,1,19.401649236679077
9538,1,-120,120,-50,0,12.219707012176514
9538,2,6,194,34,3,19.801010608673096
9538,3,64,136,24,2,14.863652229309082
9538,4,62,138,26,3,21.417662143707275
9539,1,-59,127,-33,2,12.94208288192749
9539,2,86,114,8,2,11.738800287246704
9539,3,84,116,8,2,12.91673755645752
9539,4,114,86,30,1,15.480735778808594
9540,1,-5,97,-27,0,9.898932456970215
9540,2,86,114,27,2,11.711482524871826
9540,3,64,136,35,2,14.691864728927612
9540,4,113,87,4,1,16.140679121017456
9541,1,-15,99,-29,0,10.134903192520142
9541,2,46,154,39,3,15.769829750061035
9541,3,115,73,-3,0,8.530007600784302
9541,4,125,71,-1,0,14.889325141906738
9542,1,-27,159,-3,2,16.159355401992798
9542,2,21,143,-9,2,14.729549169540405
9542,3,41,159,9,3,17.500625371932983
9542,4,42,158,18,2,25.229707956314087
9543,1,-167,191,16,2,19.408106803894043
9543,2,-17,217,10,4,22.249944925308228
9543,3,17,183,10,3,20.35801935195923
9543,4,25,175,10,3,29.23245072364807
9544,1,85,111,-1,1,11.335384368896484
9544,2,85,115,29,2,11.86608099937439
9544,3,87,113,5,2,12.808678150177002
9544,4,105,95,41,2,17.04822087287903
9545,1,-159,123,-59,1,12.551002740859985
9545,2,-33,129,27,1,13.328197956085205
9545,3,35,157,39,4,17.539905548095703
9545,4,56,144,26,3,25.371265172958374
9546,1,56,144,31,3,14.642788171768188
9546,2,-21,145,4,1,14.838506937026978
9546,3,75,121,10,1,13.290721654891968
9546,4,87,113,34,2,18.098137378692627
9547,1,-21,141,35,2,14.360849380493164
9547,2,9,131,-15,2,13.482663869857788
9547,3,68,132,2,2,14.432096719741821
9547,4,97,103,1,2,20.370031595230103
9548,1,121,79,23,1,8.11951208114624
9548,2,105,75,-5,0,7.8121490478515625
9548,3,95,77,-7,0,8.870978355407715
9548,4,103,97,25,2,20.119940519332886
9549,1,92,92,42,1,9.388723373413086
9549,2,110,90,6,1,9.245309829711914
9549,3,108,92,0,1,10.149222612380981
9549,4,107,93,11,1,13.600965023040771
9550,1,80,120,6,3,12.227942705154419
9550,2,58,142,12,3,14.619829177856445
9550,3,64,128,-2,3,14.430204391479492
9550,4,60,140,42,4,25.428084135055542
9551,1,107,93,15,2,9.517362594604492
9551,2,111,89,23,1,9.159068822860718
9551,3,105,95,35,2,10.400232553482056
9551,4,115,85,23,1,12.272499561309814
9552,1,44,156,7,5,15.854884147644043
9552,2,66,134,21,2,13.745362758636475
9552,3,78,122,21,2,13.336349725723267
9552,4,108,92,49,2,16.385711431503296
9553,1,-34,130,26,1,13.239497184753418
9553,2,76,124,4,1,12.769048690795898
9553,3,84,116,2,1,12.841287612915039
9553,4,104,96,28,2,17.67328953742981
9554,1,71,129,35,2,13.142443418502808
9554,2,53,131,3,1,13.431135654449463
9554,3,89,107,-1,1,11.840093612670898
9554,4,94,106,4,1,17.61745262145996
9555,1,51,125,11,1,12.729873657226562
9555,2,13,163,43,3,16.706746816635132
9555,3,43,157,11,2,16.95055627822876
9555,4,93,107,3,1,18.854874849319458
9556,1,-110,170,19,2,17.272791147232056
9556,2,-52,184,9,2,18.83093810081482
9556,3,16,180,5,2,19.761065006256104
9556,4,54,146,1,2,23.696833848953247
9557,1,93,99,33,1,10.10819387435913
9557,2,45,155,3,2,15.870491027832031
9557,3,77,123,33,2,13.657838106155396
9557,4,75,125,33,3,20.752575635910034
9558,1,85,115,3,1,11.73796796798706
9558,2,-14,126,26,1,12.947537422180176
9558,3,93,107,21,1,12.289026737213135
9558,4,101,99,3,1,18.556651830673218
9559,1,12,128,17,1,13.029882192611694
9559,2,59,129,4,1,13.271094560623169
9559,3,63,137,4,2,15.288503646850586
9559,4,77,123,12,2,21.424412727355957
9560,1,-55,155,-23,1,15.74948787689209
9560,2,59,141,19,2,14.479905843734741
9560,3,32,112,32,1,12.548219442367554
9560,4,38,154,36,2,23.550109148025513
9561,1,90,78,-8,0,7.989197254180908
9561,2,80,120,39,2,12.307023286819458
9561,3,88,112,35,2,12.219985485076904
9561,4,80,100,35,1,16.011195182800293
9562,1,53,147,25,2,14.949928760528564
9562,2,41,159,1,2,16.298458099365234
9562,3,65,135,25,2,14.929996490478516
9562,4,25,175,1,3,26.64737033843994
9563,1,-15,159,18,3,16.17134928703308
9563,2,6,194,35,3,19.841986417770386
9563,3,74,126,3,2,14.219940185546875
9563,4,52,148,11,2,23.76812171936035
9564,1,17,119,27,1,12.12092399597168
9564,2,29,171,31,3,17.506096363067627
9564,3,39,161,31,3,17.39100694656372
9564,4,55,145,31,3,22.31122064590454
9565,1,64,108,-7,2,11.02010703086853
9565,2,90,78,-8,0,8.117673397064209
9565,3,90,78,-8,0,8.971920013427734
9565,4,106,94,29,1,16.588846445083618
9566,1,52,148,4,2,15.051902294158936
9566,2,45,151,-1,2,15.47222900390625
9566,3,69,127,-1,2,14.282566785812378
9566,4,90,110,8,1,19.69903302192688
9567,1,117,83,14,1,8.479897499084473
9567,2,91,109,16,1,11.219980716705322
9567,3,103,97,16,1,10.972415924072266
9567,4,117,83,42,1,15.848883152008057
9568,1,-47,119,-32,1,12.126759767532349
9568,2,69,131,2,3,13.4212806224823
9568,3,113,87,22,1,9.861419439315796
9568,4,75,125,22,3,21.782274961471558
9569,1,-75,147,36,2,14.950079679489136
9569,2,55,133,-2,1,13.662907123565674
9569,3,5,147,-12,2,16.128613471984863
9569,4,27,165,14,2,24.78958511352539
9570,1,-24,192,28,4,19.499959707260132
9570,2,-80,184,14,2,18.849735736846924
9570,3,32,168,28,3,18.68632698059082
9570,4,43,157,37,3,27.5686514377594
9571,1,-64,136,39,3,13.848422050476074
9571,2,92,88,-5,2,9.089180946350098
9571,3,64,136,39,3,15.019923210144043
9571,4,108,92,29,1,15.877606868743896
9572,1,49,151,42,4,15.36004090309143
9572,2,37,115,42,2,11.850019693374634
9572,3,49,151,42,3,16.569206714630127
9572,4,53,147,42,3,24.310686826705933
9573,1,114,86,14,1,8.79793930053711
9573,2,120,80,8,1,8.267903327941895
9573,3,130,70,22,1,8.010227918624878
9573,4,132,68,2,0,12.189785480499268
9574,1,86,106,26,1,10.821635961532593
9574,2,101,99,31,1,10.30993914604187
9574,3,91,109,15,1,12.345492124557495
9574,4,101,99,31,1,19.551982641220093
9575,1,119,81,17,1,8.309483528137207
9575,2,103,97,21,1,9.978586912155151
9575,3,125,71,-1,1,8.12209153175354
9575,4,125,71,-1,1,11.939921617507935
9576,1,22,114,32,1,11.621989488601685
9576,2,28,172,6,3,17.6089928150177
9576,3,68,132,14,2,14.652337551116943
9576,4,82,118,32,2,20.8402361869812
9577,1,-43,139,17,1,14.138822078704834
9577,2,55,133,-1,1,13.631130695343018
9577,3,77,119,-1,1,12.990998268127441
9577,4,43,121,-9,1,18.494558334350586
9578,1,89,99,-3,1,10.09984827041626
9578,2,95,105,25,1,10.780353307723999
9578,3,75,125,1,1,13.607934713363647
9578,4,97,103,27,1,15.703275203704834
9579,1,30,130,42,2,13.243024826049805
9579,2,66,134,42,2,13.749058723449707
9579,3,47,153,23,3,16.59990906715393
9579,4,50,150,34,4,24.24769377708435
9580,1,50,86,-16,0,8.80484390258789
9580,2,31,157,36,2,16.09959864616394
9580,3,81,119,10,1,13.121360778808594
9580,4,34,166,21,3,28.440056800842285
9581,1,60,116,51,3,11.831968545913696
9581,2,79,121,0,3,12.43085241317749
9581,3,101,99,30,2,11.317750215530396
9581,4,95,105,8,3,19.767223834991455
9582,1,132,68,23,1,6.980139970779419
9582,2,138,62,8,0,6.450483322143555
9582,3,137,63,7,0,7.152594804763794
9582,4,137,63,7,0,11.516834735870361
9583,1,67,133,7,2,13.529847383499146
9583,2,79,113,39,2,11.624812841415405
9583,3,85,115,1,2,12.453805685043335
9583,4,101,99,29,1,14.281729459762573
9584,1,94,106,5,3,10.82077407836914
9584,2,126,74,1,1,7.658540964126587
9584,3,91,101,52,3,11.248070478439331
9584,4,100,100,31,2,16.1797034740448
9585,1,60,140,13,2,14.26676630973816
9585,2,20,148,39,2,15.186966896057129
9585,3,30,170,39,4,18.77282452583313
9585,4,84,116,13,1,19.140493631362915
9586,1,52,148,32,3,15.051399946212769
9586,2,61,139,11,2,14.25970721244812
9586,3,61,139,25,3,15.595234394073486
9586,4,43,157,9,4,24.912144422531128
9587,1,-49,137,46,2,13.968811750411987
9587,2,35,157,-2,3,16.09276580810547
9587,3,55,145,8,2,15.720248699188232
9587,4,79,121,4,2,19.139980792999268
9588,1,83,117,14,2,11.930004596710205
9588,2,95,105,0,1,10.786940336227417
9588,3,105,95,10,1,10.573319911956787
9588,4,105,95,10,1,15.719223737716675
9589,1,-7,151,9,2,15.368728160858154
9589,2,-13,145,-17,1,14.926722288131714
9589,3,85,115,5,1,13.217207431793213
9589,4,87,97,37,1,19.139968633651733
9590,1,43,129,-7,1,13.141438722610474
9590,2,-29,149,1,1,15.29895544052124
